canonical_smiles,UMAP1,UMAP2
C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,8.089619,4.726447
C([C@@H](C(=O)O)N)S,8.082125,4.51056
C([C@@H](C(=O)O)N)C(=O)O,7.5552535,4.4264727
C(CCN)C[C@@H](C(=O)O)N,7.6336784,4.4459662
NS(=O)(=O)O,8.158486,4.7107162
C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,9.42741,8.213052
C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,8.404775,4.7257304
C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,8.957766,4.043066
C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,11.084637,4.5704427
CC(C)C[C@@H](C(=O)O)N,7.6303864,4.455475
C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2],9.843601,5.967896
CC(=O)[O-].CC(=O)[O-].[Ca+2],9.789112,5.997898
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],11.270632,4.504616
CS(=O)(=O)C,8.392313,4.6249847
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+],9.8903475,5.9272447
C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,8.133937,4.7331686
C([C@@H](C(=O)O)N)C(=O)N,7.4093275,4.4462185
C1=C(NC=N1)C[C@@H](C(=O)O)N,7.666435,4.4658875
CC(C)[C@@H](C(=O)O)N,7.669611,4.321143
C[C@H]([C@@H](C(=O)O)N)O,7.9514556,4.5726037
C(C[C@@H](C(=O)O)N)CN=C(N)N,7.789422,4.2728996
CC1CO1,9.027253,4.368943
CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C,9.132934,4.702555
CCOP(=O)(OCC)OCC,8.943928,4.4660096
CCC(C)C,8.857249,5.8063917
CC(=C)C=O,8.720446,4.9933276
CC(CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,9.425238,8.191584
CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,10.778173,4.5981355
CC1CCC(C=C1)(C(C)C)OC(=O)C,10.011475,4.8207135
CC(CC=O)C1=CC=C(C=C1)C(C)(C)C,10.923303,4.5903482
CC1=C(C(=O)CC1)O,10.793214,4.7918563
CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C,11.719101,4.944979
C1CCC(CC1)OC(=O)C2=CC=CC=C2C(=O)OC3CCCCC3,9.904592,7.3411803
CCOC(=O)C1=CC=CC=C1C(=O)OCC,11.398377,4.6835938
C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,7.5088863,5.786272
CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC,9.027274,5.583607
COC1=CC=CC=C1C2=CC=CC=C2,11.027885,4.666944
C([C@H](C([C@H](CO)O)O)O)O,8.173316,4.7716675
CC(=O)C1=CC=CS1,11.002482,4.7323585
CCC1=CC2=C(C=C1C(=O)C)C(CCC2(C)C)(C)C,10.392121,5.048421
CC1CCC(C(=O)C1)C(C)C,10.672714,4.5926237
CC1CCC(=C(C)C)C(=O)C1,9.28126,7.303613
CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl,11.142766,4.6652937
C1CCC(CC1)C2CCCCC2=O,9.618384,6.751646
C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O,8.034055,5.0390553
C1=CC=C(C=C1)C(C2=CC=CC=C2)O,10.852982,4.580924
CC=CC1=CC(=C(C=C1)OC)OC,10.876786,4.6974063
CC=CC1=CC(=C(C=C1)OC(=O)C)OC,10.796714,4.977078
C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,10.92908,4.71145
CCCC1=CC2=C(C=C1)OCO2,10.8242035,4.9227633
CCCC(C(CC)CO)O,8.449757,5.024527
CC1=CC=CC=C1C,10.903986,4.748957
CC1C(O1)C2CCC3(C(C2)O3)C,6.3096194,8.131794
CCC(C)CN,8.545105,5.133649
CCCCCCCCCCCC(=O)N(C)CC(=O)O,8.571186,5.583811
C1=COC(=C1)CO,10.959391,4.644033
CC(C)(C)C1=CC(=C(C=C1)O)O,10.716708,4.7874055
C1CC(=O)N[C@@H]1C(=O)O,7.8080945,4.4517903
CC1=CCC(CC1=O)C(=C)C,10.7075405,4.834121
COC(=O)C1=CC=C(C=C1)O,11.076647,4.627323
CC1CCC(CC1)C(C)C,9.219961,5.459862
CC(=O)C1=CC=C(C=C1)Cl,11.040674,4.502739
CC(=CC1=CC=CC=C1)C=O,10.906254,4.6596775
CCCCCCC(=CC1=CC=CC=C1)C=O,10.844408,4.9113526
COC(=O)C=CC1=CC=CC=C1,11.003585,4.6556306
CCOC(=O)C=CC1=CC=CC=C1,10.970717,4.737636
CC(=O)OCC=CC1=CC=CC=C1,10.931903,4.806856
CCC(=O)OCC=CC1=CC=CC=C1,10.858891,4.827697
CCCC(=O)OCC=CC1=CC=CC=C1,10.784262,4.86251
C1=CC=C(C=C1)C=CBr,10.851919,4.8358364
CCCCCC1CCC(=O)O1,8.772629,5.625766
C1=CC=C(C=C1)C=CCOC=O,10.976698,4.6227694
CCCCCCCC1CCC(=O)O1,8.722065,5.5578628
CCCCCCCCCCCCCCCCCC(=O)OCCOCCO,8.531871,5.612823
CC(CCC=C(C)C)CC=O,9.214485,7.052253
CCCC(=O)OC(=O)CCC,8.88822,5.252899
C#CCO,8.614135,5.28984
CC(CC(C)(C)O)O,9.00705,4.748156
CC(CCO)O,8.539466,5.0420666
CC(=O)OC(=O)C,8.900921,5.1660886
CC1COC(=O)O1,8.890003,5.4495935
CC1=CC(=CC=C1)C,10.906963,4.752482
CC(CNCC(C)O)O,8.451227,4.7089944
CC(COCC(C)O)O,8.650843,5.40509
CC=CC=CCO,8.684651,5.795297
C(CNCCO)N,8.664389,4.681808
C(CO)NCCO,8.33197,4.969177
C(COCCO)O,8.508485,5.2428107
COCCOCCO,8.871064,5.204491
CCCCCCC=CC(=O)OC,8.565733,5.7305217
CCCCCCCCCCCC(=O)OC,8.572439,5.6234937
CCOCCOCCO,8.727366,5.3384614
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],9.942274,6.3057694
COC,8.593004,5.271458
CCOC(=O)C1=CC=C(C=C1)O,11.064641,4.687968
CC=CC1=CC2=C(C=C1)OCO2,10.922183,4.999214
COC(=O)C1=CC=CC=C1C(=O)OC,11.286244,4.6398296
C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,11.1466465,4.569221
CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C,11.036952,4.489703
CCCCCCCC1CCCC1=O,8.740958,5.4715314
CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2],9.663052,6.045111
C(C(C(=O)[O-])O)C(=O)[O-].[Na+].[Na+],9.811829,5.997744
C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Na+].[Na+],9.726369,5.993004
C1=CC=C(C=C1)C=CC(=O)O,11.139389,4.6247153
CC(CCC=C(C)C)CCO,9.244705,6.9926753
CC(=CCCC(=CC=O)C)C,9.168361,6.0071363
CC(=CCCC(=CCCC(C)(C=C)O)C)C,9.26221,6.8761344
C1CCOCC1,9.201632,4.1741185
CCCCCCC,8.568805,5.538588
CC=CC=CC=O,8.661673,5.788717
C1CNCCN1.C(CCC(=O)O)CC(=O)O,7.751479,4.123793
C(CC(=O)[O-])C(=O)[O-].[Na+].[Na+],9.866269,5.986314
C1CCCC1,8.904274,5.361621
C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Ca+2],9.575074,5.9301805
CCC=CCC=CCC=CCCCCCCCC(=O)OC,8.623196,5.659062
COC1=C(C=CC(=C1)C=CC=O)O,11.039087,4.5831404
CC(=CCCC(=CC(=O)O)C)C,9.551035,6.340978
CCCCCCC(=O)CCCCCC,8.637423,5.535536
C[C@]12CC[C@@H](C1(C)C)C[C@H]2O,9.48972,8.033011
C[C@]12CCC(C1(C)C)CC2=O,9.624009,8.205955
C[C@@H]1CC[C@@H]2C13CC=C(C(C3)C2(C)C)C,9.594161,7.6778364
C(=O)([O-])[O-].[Ca+2],9.679736,5.937601
CC1=CCCC2(C1CC(CC2)C(=C)C)C,10.541501,5.1267533
CC1CCC2CC1C2(C)C,9.559053,7.895688
C[C@]12CCCC(C3[C@@H]1CCC3C2=C)(C)C,9.636549,7.7448473
CC1CCC(C2=C1C=CC(=C2)C)C(C)C,10.632209,5.0449
CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C,9.440847,7.2106094
COC1=C(C2=C(C=C1CC=C)OCO2)OC,10.502376,5.076347
CC1=CC(=C(C=C1C)O)C,10.488837,4.826364
CC=C(C)C=O,9.245095,6.3239183
C(=O)([O-])[O-].[Na+].[Na+],9.771605,5.9375587
CC1CCC(=CC1=O)C(C)C,10.788025,4.8469105
C1CCCCCCCC(=O)CCCCCC1,8.7028475,5.48063
C1CSCSC1,9.028142,4.9347396
CC(=CCCC1(C2CCC(C2)C1=C)C)C,9.216818,5.320934
CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,9.450678,8.265393
CC1=CC(=O)C(=C(O1)O)C(=O)C,10.939956,4.735518
CC1=CC[C@@H]2[C@@H](C1)[C@@H](CC=C2C)C(C)C,9.359223,7.8243294
COC1=CC(=CC(=C1O)OC)C=CC(=O)O,10.850943,4.932857
COC1=CC2=C(C=C1)C=CC(=O)O2,10.828746,4.879419
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,8.613853,5.648928
CCCCCOC(=O)CCC,8.678967,5.3051367
C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)C,8.971316,5.524004
CCCC(=O)N,8.504752,5.434167
CCC=CCCO,8.606614,5.5818677
CC1C2CC2(CC1=O)C(C)C,9.680486,7.388125
C(=O)([O-])[O-].[Mg+2],9.742006,5.9218526
COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.OS(=O)(=O)O,11.079363,4.5710845
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,10.675763,4.832391
CC(C)C1CCC(=C)C=C1,10.795552,4.8047657
CSC#N,8.655858,5.214201
CCC=CCCC=CC=O,8.657961,5.570597
CC1CCCCC1O,8.878582,5.195364
C(=O)([O-])[O-].[K+].[K+],9.711082,5.9550343
CC(=C1CCC(CC1)(C)O)C,10.080972,4.512306
C1=CC=C(C=C1)NC2=CC=CC=C2,11.318384,4.573469
CC1CCC(CC1)C,8.960469,5.3167224
CC1CCCC(C1)O,9.652573,6.6452694
CC1CCC=CC1,10.495555,4.846914
CC1CCCC=C1,10.765397,4.800996
CC1=CCCCC1,9.310323,5.110582
CC(C)(CO)N,8.755338,4.7103724
C1=CC=C(C=C1)COCCO,11.016653,4.6376605
C1=COC(=C1)C=CC=O,10.878823,4.7875137
CCC=C(C)C=O,9.282985,6.1415257
CCOC(=O)C=CC,8.736488,5.4916058
CC(CC=C)O,8.843446,4.9571533
CC=CC(=O)C,8.823834,5.711531
CCC=CC(=O)O,8.634659,5.5835013
C=CSC=C,8.831185,5.2081013
C(CCCC#N)CCC#N,8.697365,5.0093937
CCCCCCCCCCCCCCCCCCC,8.5260105,5.536909
CCCCCCCCCCCCCCCCCCCCC,8.548357,5.5170307
CCCCCCCCCCCCCCCCCCCCCC,8.51575,5.5656304
CCCCCCCCCCCCCCOC(=O)C,8.562412,5.5935984
CCCCCCCCCCCCCCCCCC=O,8.550743,5.5301204
CCCCCCCCCCCCCCCCCCCCCCC,8.558575,5.505599
C1=CC=C(C=C1)CCC#N,11.043554,4.575742
CC=C(C)C=CC=C(C)C,9.245939,6.897768
CC1=CC(=O)OC(=C1)C,10.809801,4.7968135
CC1=CC(=C(C(=C1)O)C)C,11.0545,4.865487
CCC=CC=O,8.617389,5.5293984
CCCCCCCCCCOC=C,8.636736,5.4789844
C1CCC(=O)C(=O)C1,10.685045,4.7844253
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ca+2].[Ca+2].[Ca+2],9.74304,6.017261
CC(C(=O)[O-])O.CC(C(=O)[O-])O.[Ca+2],9.760814,5.959975
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[K+].[K+].[K+],9.786423,5.942248
C(C(C(=O)[O-])O)(C(=O)[O-])O.[Na+].[Na+],9.789773,5.9498987
CCCC=CCO,8.632543,5.5050883
C(=O)(O)[O-].[NH4+],9.642419,5.9011807
CCCC=CC(=O)C,8.812519,5.53796
CCCCOC1=CC=CC=C1,10.785077,4.9299226
CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,8.803353,5.4932575
C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.N.[Fe+3],9.789278,5.9801254
C(CO)C(CCO)OP(=O)([O-])[O-].C(C(COP(=O)([O-])[O-])O)O.[Fe+2].[Fe+2],9.408512,5.960034
O=[Ca],8.781432,5.041436
O=[Mg],8.687156,5.1307716
O=[Zn],8.702392,5.0124307
O=[V](=O)O[V](=O)=O,8.216252,4.759035
O=[Cu],8.66487,5.0799603
CC(C)CCCCCCC=O,8.697873,5.557137
COC(=O)C1=COC=C1,11.049365,4.750184
[O-][Si]([O-])([O-])[O-].[Ca+2].[Ca+2],9.709292,5.976895
C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)C(=O)O,4.072639,4.874956
CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,9.284502,7.6506
COC1=CC=CC=C1C=CC=O,10.960709,4.6614285
CC=CC=CCOC(=O)C,9.1757145,5.9819164
CC=CC(C)O,9.041449,6.084907
CCC=CCO,8.682768,5.5345435
CCCCC=CCC(=O)O,8.623772,5.6145973
CC1(C2CCC(C2)(C1O)C)C,9.495901,6.4356728
CC(=O)C1=CC2=CC=CC=C2O1,11.030035,4.695383
CCCCC=CC(=O)C,8.75586,5.678937
CCCCCCC1OCC(O1)CO,8.576203,5.7534866
CCC=CCCOC(=O)C,8.932079,5.9398026
CC1=C(SC=N1)C=C,11.370343,4.4242544
CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-],9.96062,6.3503847
C=CCOC(=O)C=CC1=CC=CC=C1,10.840848,4.7928367
CC(=O)C=CC1=CC=CC=C1,10.870599,4.6894
CCCCOC(=O)C1=CC=CC=C1O,10.900599,4.8605027
CCCCCCCCCCCCCCCCOCCO,8.550227,5.51831
CC1=C(C(=CC=C1)C(C)(C)C)O,10.931832,4.7074733
CC(=O)CCCC1=CC=CC=C1,10.852895,4.691845
CC1=CC[C@@H](CC1=O)C(=C)C,9.344186,7.6109405
CCCCCC=CC=O,8.605485,5.6786776
CCCCC(C)(C)CO,9.025749,5.577113
CC1(C2CCC1(C(C2)(C)O)C)C,9.393303,5.7476735
CC1=CC(=C(C=C1)O)C(C)(C)C,10.905706,4.611387
CCCCCCCCC=CCCCCCCCC=O,8.576244,5.609766
CC(CCC=C(C)C)C=C,9.252695,7.0097013
CCCCCCCCCCCC#N,8.492913,5.478573
CC1=CC2=C(C=C1)C=CC(=O)O2,10.650293,4.933053
CCCCC=CC=O,8.653251,5.5399914
CCCC=CCOC(=O)C,8.880311,5.8192334
CCC(=O)C=CC,8.901838,5.641793
CCOC(=O)COC1=CC=CC=C1,11.037316,4.7930236
CCC(=O)OC1CC2(CCC1C2(C)C)C,9.516524,7.7515125
CCCCCCCCCCCCCCC=O,8.579723,5.594081
CC1=CCC2(C1C2)C(C)C,9.570513,7.4681354
CC1CCCC(C1)(C)C,9.151827,5.1253386
CCC=C(C)C(=O)O,9.37845,5.9901013
C(C[C@@H](C(=O)O)N)C[NH3+].C([C@@H](C(=O)[O-])N)C(=O)O,7.3617177,4.4421444
CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,8.556266,5.587076
CC(=CCC=C(C)C=C)C,9.287721,6.9381204
C1CCCCC(=O)OCCCCCOCCCC1,8.680233,5.45838
CC(=O)C1=C(C=CO1)O,10.715663,4.8710747
CCCCCCCCCCCCCCCCOP(=O)(O)O,8.55219,5.643304
CC1=CC(=CC=C1)OC2=CC=CC=C2,11.075709,4.612515
C[C@@H]([C@@H]([C@H]([C@H](C=O)O)O)O)O,8.081177,4.833126
C[C@@H]1CC[C@@H]([C@@H](C1)O)C(C)C,10.192517,4.4482536
CC=CC(=O)O,8.698803,5.6159143
CC[N+](CC)(CC1=CC=CC=C1)CC(=O)NC2=C(C=CC=C2C)C.C1=CC=C(C=C1)C(=O)[O-],11.035549,4.976486
CC1=CCC2C3C1C2(CCC3C(C)C)C,9.620341,8.110238
CCCCCCCC=CC=O,8.609243,5.667984
CCC(=O)[O-].CCC(=O)[O-].[Ca+2],9.771446,6.0298495
CC1C(CCC1(C)O)C(=C)C,9.401832,5.846739
CCC=CC=CC=O,8.605794,5.5654345
CC1=CCC(CC1)C(=O)O,10.986389,4.547082
COC(C=CC1=CC=CC=C1)OC,10.800091,4.8246756
CC=C(C=O)C1=CC=CC=C1,10.975796,4.72146
CCCCC(C)C(=O)O,8.587589,5.5710263
CCCC(=O)C=CC,8.8917885,5.411421
CC=C(C)CO,9.270312,6.6592164
C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O.[Na+].[Na+],7.961206,5.292101
CCCCCC1CCCC1=O,8.795368,5.482887
CCCCCCCCCC=CC=O,8.573153,5.651661
C1CSCS1,9.308302,4.3969035
CC(C)CCCC(C)C=C,9.224107,6.6837754
CC(C)C=CC(=O)C,9.224105,6.8771477
CC(C)C=CC=O,9.079398,6.042004
CCOC(=O)CC1CCCCC1,9.3813305,4.840661
CC(=CCCC(=CC#N)C)C,9.407414,6.3509674
CC1SCCS1,9.0846815,5.006078
CC(C)CCCCCCCCCCCCCCC(=O)O,8.564523,5.6052628
C[C@@H]1CC[C@H](CC1=O)C(=C)C,10.052765,5.303649
CC1SCCCS1,8.864638,5.19493
C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].O.[Ca+2],9.975479,5.6698937
C1CCCCCOCCCCOC(=O)CCCC1,8.773424,5.3449492
CCC=CCC=O,8.597507,5.594108
C([C@@H](C(=O)O)N)S.O.Cl,8.006296,4.621038
CC1=NC2=CC=CC=C2N=C1,11.359194,4.46151
CCCCCCCCCCOC,8.595804,5.5401163
CCCCCC=CC(=O)OCC,8.597678,5.6420736
CCCCC(CC)COC(=O)C(CC)CCCC,8.668546,5.501402
[He],3.9913945,4.811828
[Zn],3.9665534,4.815646
[O-]S(=O)(=O)[O-].[Mg+2],9.673748,5.924392
CCOC(C=C(C)CCC=C(C)C)OCC,9.2230015,6.9527287
C=CCOC(=O)C1=CC=CC=C1N,11.23685,4.6407127
CCC(=O)OC1=CC=C(C=C1)C,10.3995285,5.1714883
CC(=CCCC(=CC(OC)OC)C)C,9.568458,5.9416866
C(CC(=O)[O-])C(C(=O)O)N.[NH4+],9.798839,5.902586
OP(=O)([O-])[O-].[Na+].[Na+],9.753202,5.9591184
C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H](C6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H](O2)[C@@H]([C@H]8O)O)CO)CO)CO)CO)CO)CO)O)O)O,4.112537,5.2442594
[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+],9.739733,5.9845953
O=[Si]=O,8.681855,5.1613145
[N+](=O)([O-])[O-].[Na+],9.749918,5.9451227
[O-]S(=O)(=O)[O-].[Fe+2],9.653432,5.926096
[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],9.711854,5.9991846
[N+](=O)([O-])[O-].[K+],9.748503,5.9647236
[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Mg+2].[Mg+2].[Mg+2],9.704597,5.956606
[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2],9.793315,5.9598813
[O-]S(=O)(=O)[O-].[Ca+2],9.6593685,5.900543
N.N.OS(=O)(=O)O,8.146274,4.79345
[O-]I(=O)=O.[O-]I(=O)=O.[Ca+2],9.5792885,5.892885
[O-]P(=O)([O-])OP(=O)([O-])[O-].[Ca+2].[Ca+2],9.652687,5.991357
O.O.O.O.O.O.[Cl-].[Cl-].[Co+2],9.709662,5.9369445
CC(C)(C)C1=C(C=CC(=C1)O)OC.CC(C)(C)C1=C(C=CC(=C1)OC)O,10.515783,5.170365
CC1=CCCC(C1C=CC(=O)C)(C)C,9.509212,7.1293025
CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O,8.497874,5.652605
COC1=CC=CC(=C1O)CC(CS(=O)(=O)[O-])OC2=C(C=C(C=C2)CCCS(=O)(=O)[O-])OC.[Ca+2],10.8679495,5.2319093
CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O,8.064747,4.7257624
CCCCCCCCCCCCOCCO,8.582938,5.5877037
CCCCOCC(C)OCC(C)O,8.550259,5.939508
CCCCCCCCCCCCCCCCCC(=O)OCCO,8.562532,5.6151767
C(C1[C@@H]2C(C([C@H](O1)O[C@@H]3C(O[C@@H](C(C3O)O)O[C@@H]4C(O[C@@H](C(C4O)O)O[C@@H]5C(O[C@@H](C(C5O)O)O[C@@H]6C(O[C@@H](C(C6O)O)O[C@@H]7C(O[C@H](O2)C(C7O)O)CO)CO)CO)CO)CO)O)O)O,7.3953376,6.7046795
[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3],9.628302,5.887959
O.O.[O-]S(=O)(=O)[O-].[Ca+2],9.604484,5.8891664
[O-]S(=O)[O-].[K+].[K+],9.762999,6.0105286
C1=CC=C(C(=C1)C(=O)O)O.C(CO)N(CCO)CCO,8.187866,4.3870273
CC(COC(=O)C)C1=CC=CC=C1,10.892087,4.680492
CC(=O)OC1CCC2CCCCC2C1,9.686289,7.9859176
C1CCC2CC(CCC2C1)OC=O,9.695136,7.3438306
[NH4+].[SH-],9.007971,5.189418
[NH4+].[Cl-],8.85899,5.1389914
[NH4+].[NH4+].[S-2],8.811317,5.2715325
CCCCCC=C(CCCC)C=O,8.691389,5.5557675
CCCCCCC#CC(OC)OC,8.71981,5.704481
O=[Ti]=O,8.678843,5.1596055
CCC(=O)C1=CC=CS1,10.895162,4.6623034
CC(C)C1=CC=C(C=C1)C#N,11.209499,4.774075
C[C@@H]1CC[C@H](C(=O)C1)C(C)C,10.608803,4.3585005
O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2],9.765015,5.972421
CC1=C(C(CCC1)(C)C)C=CC(=O)C,10.469253,4.775381
CC1=CCC(CC1)(C(C)CCC=C(C)C)O,9.3498535,6.853124
CC(=CC=CC(=O)C)C,9.225919,6.760161
CCCCCCOC(=O)C(=CC)C,8.796742,5.415597
CC(=C)[C@H]1CC[C@@]2(CCCC(=C)[C@H]2C1)C,9.341576,8.0008
CC1(C2CCC1C(=C)C2)C,9.735782,7.1209197
CC1=CC(=O)C2CC1C2(C)C,9.487296,7.621127
CCCCCC=CCO,8.596059,5.6717625
CCCCCCCCCCCCCCC(=O)C,8.60433,5.566581
CCCCC=CC(=O)O,8.584435,5.59005
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,3.966326,4.946941
CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],9.97217,6.279482
CCCCCC(=CC1=CC=CC=C1)C=O,10.732837,4.859251
CC(C)CCOCC1=CC=CC=C1,10.556542,4.7221274
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],9.98767,6.26386
CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,8.557449,5.5402865
CC(=CCCC(=C)C=C)C,9.201141,7.0371494
CCC(=O)OC(=O)CC,8.852143,5.304348
C1CCNC1,9.254572,4.0217576
CCCCCCCC#N,8.489785,5.376331
C1=CC(=CC=C1O)S(=O)(=O)[O-].C1=CC(=CC=C1O)S(=O)(=O)[O-].[Zn+2],9.923735,5.8051243
CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,10.801148,4.7824993
CC=CC(=O)C1=C(CCCC1(C)C)C,9.525652,7.011452
C(CO)COCCCO,8.696286,5.056828
CC1=CC=CC=C1C(=O)OC,10.992857,4.664211
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,8.556558,5.623664
CCCCCCC=CC,8.649834,5.6335635
CCC1C(=O)C(=C(O1)C)O,10.664638,4.68201
CC(C)CC1=NC=CN=C1,11.272142,4.3399034
CCC1=CN=CC(=N1)C=C,11.103228,4.410544
CCOCC=C(C)CCC=C(C)C,9.217952,6.993101
CC1CSCS1,8.881127,4.8848205
C1CCCCCC(=O)OCCOC(=O)CCCC1,8.74479,5.378731
CCCC[C@@H]1[C@@H](CC(=O)O1)C,9.009401,6.0461273
C1CCC(CC1)C2CCC(=O)CC2,10.02754,5.223419
CCC=CCC=CCCO,8.616696,5.7426634
CC=CC(=O)C1C(C=CCC1(C)C)C,9.595597,6.7142563
CCCCC=CC(C)O,8.672356,5.718843
CC(=CCC(=O)C1=COC=C1)C,10.651412,4.8714595
CCCC(=O)C(CC)SC1=C(OC=C1)C,10.48789,4.7562065
CC1=CC2C(C2(C)C)CC1C(=O)C,9.544989,7.7288456
C[C@@H]1CC[C@@H]([C@H](C1)O)C(C)C,10.168748,4.3194585
CC1C(C2=C(C1(C)C)C=C(C(=C2)C)C(=O)C)(C)C,10.708632,4.8395586
CCOCCC(C)CCC=C(C)C,9.272342,7.072043
CC(CC(=O)OCC=C)CC(C)(C)C,9.022269,5.7381644
CCCC=CCC=O,8.5673895,5.6171603
C([C@@H](C(=O)O)N)S.Cl,8.211116,4.511763
CCOC1=C(C=C(C=C1)C=CC)O,10.945981,4.7844815
CC(=CCCC(=CCOC(=O)CC1=CC=CC=C1)C)C,10.786326,4.9321847
